Car ID,Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
12334,BMW, X7,2020,Semi-Auto,1501,Diesel,145,33.6,3,64995
12335,BMW, X4,2019,Automatic,5980,Diesel,145,37.2,3,42995
12336,Audi, A7,2013,Automatic,76597,Diesel,200,47.9,3,14699
12337,Toyota, Verso,2011,Manual,47570,Petrol,200,41.5,1.6,6795
12338,Volkswagen, Arteon,2017,Semi-Auto,13764,Petrol,145,47.1,2,20750
12339,BMW, M4,2019,Semi-Auto,12,Petrol,145,32.5,3,48940
12340,Skoda, Rapid,2017,Semi-Auto,25274,Diesel,0,74.3,1.4,9445
12341,Hyundai, I800,2018,Manual,39101,Diesel,145,37.7,2.5,14790
12342,Audi, RS4,2019,Automatic,5151,Petrol,145,29.1,2.9,58990
12343,Skoda, Yeti,2014,Automatic,22776,Petrol,160,44.8,1.2,10500
12344,BMW, M4,2019,Semi-Auto,2258,Petrol,145,34,3,48000
12345,Audi, Q8,2019,Semi-Auto,10000,Diesel,150,32.8,3,65990
12346,Ford, Galaxy,2018,Semi-Auto,31589,Diesel,145,52.3,2,19999
12347,Volkswagen, Beetle,2017,Manual,27321,Petrol,145,53.3,1.2,11995
12348,Mercedes, X-CLASS,2018,Automatic,3161,Diesel,260,31.4,3,39000
12349,Skoda, Roomster,2013,Manual,21462,Petrol,145,49.6,1.2,6099
12350,Skoda, Scala,2019,Semi-Auto,469,Diesel,145,54.3,1.6,17750
12351,Ford, Edge,2018,Semi-Auto,8044,Diesel,145,47.9,2,27400
12352,Toyota, Land Cruiser,2015,Semi-Auto,3790,Diesel,300,38.2,2.8,35695
12353,Toyota, Prius,2016,Automatic,9320,Hybrid,0,94.1,1.8,19990
12354,Ford, Galaxy,2019,Automatic,11112,Diesel,145,53.3,2,25999
12355,Volkswagen, Tiguan Allspace,2019,Semi-Auto,6000,Diesel,145,39.2,2,28490
12356,Mercedes, S Class,2019,Automatic,6501,Diesel,145,52.3,3,58990
12357,Skoda, Yeti,2016,Semi-Auto,23858,Petrol,125,51.4,1.2,10999
12358,BMW, 6 Series,2015,Automatic,72720,Diesel,160,49.6,3,16250
12359,Ford, Edge,2019,Semi-Auto,22,Diesel,145,37.2,2,32000
12360,BMW, X6,2016,Semi-Auto,25684,Petrol,570,25.4,4.4,44160
12361,Toyota, Hilux,2018,Manual,12298,Diesel,265,40.4,2.4,27950
12362,Ford, Grand C-MAX,2015,Manual,47182,Diesel,30,64.2,1.5,8498
12363,Mercedes, CLS Class,2017,Semi-Auto,21218,Diesel,150,56.5,2.1,22995
12364,Skoda, Yeti,2016,Automatic,6000,Petrol,125,51.4,1.2,13995
12365,Mercedes, V Class,2019,Automatic,3179,Diesel,145,36.2,2,46995
12366,Mercedes, S Class,2019,Semi-Auto,7659,Diesel,145,52.3,3,46980
12367,Ford, Edge,2018,Automatic,24230,Diesel,145,47.9,2,21810
12368,Mercedes, CLS Class,2013,Automatic,56198,Diesel,200,46.3,3,14750
12369,Ford, Galaxy,2019,Manual,5612,Diesel,145,55.4,2,27300
12370,BMW, Z4,2019,Semi-Auto,1561,Petrol,150,33.2,3,38850
12371,BMW, 7 Series,2014,Semi-Auto,74269,Diesel,165,50.4,3,18485
12372,Toyota, Avensis,2017,Manual,37983,Diesel,145,67.3,1.6,11795
12373,Volkswagen, Amarok,2016,Automatic,58349,Diesel,260,35.3,2,16995
12374,Hyundai, IX20,2013,Manual,50227,Petrol,150,45.6,1.4,5690
12375,Vauxhall, Combo Life,2018,Manual,20203,Diesel,145,53.3,1.5,13380
12376,Skoda, Rapid,2016,Manual,59997,Diesel,0,74.3,1.6,6680
12377,Volkswagen, Shuttle,2019,Semi-Auto,3757,Diesel,145,33.2,2,30900
12378,Vauxhall, Combo Life,2019,Manual,14500,Petrol,145,42.2,1.2,13995
12379,Volkswagen, Arteon,2019,Automatic,3000,Petrol,145,32.8,2,32399
12380,Hyundai, Santa Fe,2020,Semi-Auto,9,Diesel,145,39.2,2.2,37995
12381,BMW, X4,2019,Semi-Auto,14404,Diesel,150,42.8,2,33998
12382,Skoda, Rapid,2016,Manual,37412,Diesel,0,67.3,1.6,8995
12383,BMW, M4,2019,Semi-Auto,13,Petrol,145,32.5,3,48940
12384,Volkswagen, Amarok,2016,Automatic,32990,Diesel,260,35.3,2,18850
12385,Mercedes, S Class,2018,Automatic,2499,Petrol,145,34,4,79989
12386,Vauxhall, Antara,2012,Manual,49000,Diesel,235,44.8,2.2,7495
12387,Volkswagen, Beetle,2015,Manual,50000,Diesel,30,61.4,2,10995
12388,Mercedes, S Class,2017,Automatic,21000,Petrol,150,40.9,3,48990
12389,Vauxhall, Combo Life,2019,Manual,1903,Petrol,145,42.2,1.2,13799
12390,BMW, X4,2019,Semi-Auto,8023,Petrol,145,26.9,3,40999
12391,Mercedes, SLK,2013,Automatic,49284,Petrol,200,43.5,2,10857
12392,Mercedes, S Class,2017,Automatic,31582,Diesel,150,50.4,3,28000
12393,Hyundai, I40,2013,Automatic,60790,Diesel,205,47.1,1.7,6750
12394,Hyundai, Santa Fe,2017,Semi-Auto,21891,Diesel,240,42.8,2.2,19750
12395,Ford, KA,2014,Manual,28883,Petrol,30,57.7,1.2,4430
12396,Mercedes, S Class,2019,Automatic,582,Hybrid,135,122.9,3,56499
12397,Vauxhall, Combo Life,2019,Manual,9585,Petrol,145,42.2,1.2,14691
12398,Skoda, Yeti,2014,Manual,41936,Diesel,205,48.7,2,9980
12399,Volkswagen, Arteon,2019,Automatic,3882,Petrol,145,47.1,2,27240
12400,Ford, Galaxy,2016,Manual,40080,Diesel,125,56.5,2,18250
12401,Hyundai, Santa Fe,2019,Semi-Auto,3837,Diesel,145,39.2,2.2,34495
12402,Audi, RS5,2019,Automatic,9771,Petrol,145,29.7,2.9,54883
12403,Vauxhall, Combo Life,2019,Manual,8987,Diesel,145,53.3,1.5,13798
12404,Audi, A7,2017,Semi-Auto,34132,Diesel,30,62.8,3,21150
12405,Ford, Grand C-MAX,2017,Manual,58111,Diesel,30,64.2,1.5,8691
12406,Mercedes, M Class,2010,Automatic,92000,Diesel,555,32.5,3,9000
12407,Skoda, Scala,2019,Semi-Auto,4587,Petrol,145,45.6,1.5,19990
12408,Skoda, Rapid,2017,Manual,22199,Petrol,30,57.7,1.2,10800
12409,Mercedes, S Class,2020,Semi-Auto,3999,Diesel,145,40.4,3,64980
12410,Hyundai, I40,2015,Semi-Auto,36831,Diesel,125,56.5,1.7,10498
12411,Ford, Grand Tourneo Connect,2016,Automatic,44785,Diesel,125,56.6,1.5,13500
12412,BMW, M4,2020,Automatic,5000,Petrol,145,34,3,53988
12413,Ford, KA,2011,Manual,64304,Petrol,30,57.7,1.2,3000
12414,Hyundai, I40,2016,Semi-Auto,29334,Diesel,125,56.5,1.7,11598
12415,Volkswagen, Beetle,2013,Manual,34803,Petrol,205,41.5,1.4,13189
12416,Skoda, Rapid,2018,Manual,15258,Petrol,145,61.4,1,10895
12417,Mercedes, V Class,2019,Automatic,2326,Diesel,145,45.6,2.2,47990
12418,BMW, X6,2020,Semi-Auto,5656,Diesel,150,33.2,3,67990
12419,Mercedes, SLK,2015,Automatic,31576,Diesel,30,70.6,2.1,14800
12420,Toyota, GT86,2019,Manual,489,Petrol,145,33.2,2,27950
12421,Volkswagen, Shuttle,2019,Semi-Auto,10000,Diesel,150,32.8,2,34950
12422,Volkswagen, Caravelle,2020,Automatic,1001,Diesel,145,33.6,2,47000
12423,Toyota, Prius,2019,Automatic,8925,Hybrid,135,64.2,1.8,23690
12424,Skoda, Scala,2019,Semi-Auto,95,Petrol,145,47.1,1,15985
12425,Volkswagen, Caravelle,2019,Automatic,7583,Diesel,145,32.8,2,39950
12426,Audi, A8,2013,Automatic,43052,Diesel,235,44.1,3,16999
12427,Mercedes, S Class,2015,Automatic,33462,Diesel,205,48.7,3,26578
12428,Toyota, Hilux,2014,Manual,93334,Diesel,260,38.7,2.5,9694
12429,Ford, KA,2009,Manual,43000,Petrol,30,55.4,1.2,3250
12430,Ford, Grand Tourneo Connect,2019,Manual,3500,Diesel,145,61.4,1.5,19999
12431,Mercedes, V Class,2017,Semi-Auto,16830,Diesel,235,44.8,2.2,35995
12432,Skoda, Yeti,2011,Manual,93579,Diesel,200,46.3,2,5699
12433,Hyundai, Santa Fe,2019,Semi-Auto,4890,Diesel,145,39.2,2.2,34495
12434,Mercedes, CLS Class,2016,Semi-Auto,28415,Diesel,160,51.4,3,21490
12435,Vauxhall, Combo Life,2018,Manual,18,Diesel,145,53.3,1.5,14377
12436,Audi, A8,2018,Semi-Auto,6588,Diesel,145,48.7,3,38995
12437,Ford, Grand C-MAX,2016,Manual,17621,Diesel,30,64.2,1.5,10099
12438,Ford, Grand C-MAX,2018,Manual,13768,Petrol,145,47.1,1,13800
12439,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
12440,Skoda, Yeti,2017,Semi-Auto,11000,Petrol,125,51.4,1.2,14499
12441,BMW, X6,2016,Semi-Auto,26615,Diesel,200,44.8,3,32800
12442,Toyota, PROACE VERSO,2020,Automatic,1255,Diesel,145,38.7,2,47990
12443,Hyundai, IX35,2013,Manual,51400,Diesel,145,53.3,1.7,7996
12444,Skoda, Rapid,2015,Semi-Auto,26357,Petrol,150,48.7,1.4,8500
12445,Mercedes, CLS Class,2012,Automatic,66880,Diesel,200,46.3,3,12490
12446,Hyundai, IX35,2015,Manual,49291,Diesel,150,53.3,1.7,8498
12447,Hyundai, Santa Fe,2019,Semi-Auto,13675,Diesel,150,39.8,2.2,31390
12448,BMW, M2,2019,Semi-Auto,100,Petrol,145,29.1,3,47980
12449,Ford, KA,2014,Manual,35000,Petrol,30,57.7,1.2,5480
12450,BMW, Z4,2020,Semi-Auto,13,Petrol,145,38.7,2,29490
12451,BMW, 7 Series,2019,Semi-Auto,7200,Diesel,150,42.2,3,46898
12452,Ford, Edge,2019,Semi-Auto,1839,Diesel,145,37.2,2,31600
12453,Toyota, Hilux,2018,Automatic,35041,Diesel,265,36.2,2.4,20998
12454,Volkswagen, Caravelle,2012,Semi-Auto,212000,Diesel,325,34.4,2,11995
12455,BMW, 7 Series,2019,Semi-Auto,2212,Diesel,145,42.2,3,45400
12456,Volkswagen, Tiguan Allspace,2020,Semi-Auto,5000,Diesel,145,38.7,2,34250
12457,Skoda, Rapid,2017,Manual,24451,Diesel,145,74.3,1.6,9424
12458,Volkswagen, Amarok,2019,Automatic,8000,Diesel,260,33.6,3,35990
12459,Mercedes, CLS Class,2016,Automatic,42651,Diesel,145,56.5,2.1,19383
12460,Ford, KA,2014,Manual,51028,Petrol,30,57.7,1.2,4200
12461,Volkswagen, Scirocco,2015,Manual,46027,Diesel,20,55.4,2,11498
12462,Hyundai, IX35,2014,Manual,31172,Diesel,145,53.3,1.7,9295
12463,Skoda, Rapid,2017,Manual,37188,Diesel,145,67.3,1.6,8872
12464,Volkswagen, Arteon,2018,Manual,5317,Diesel,145,61.4,2,20899
12465,Volkswagen, Scirocco,2015,Manual,20076,Diesel,20,55.4,2,14591
12466,Audi, A8,2018,Automatic,11300,Diesel,145,50.4,3,34399
12467,Ford, Grand Tourneo Connect,2019,Manual,3500,Diesel,145,61.4,1.5,19999
12468,Toyota, Avensis,2016,Manual,58260,Diesel,30,62.8,2,10995
12469,Hyundai, Santa Fe,2018,Manual,7781,Diesel,145,47.1,2.2,20250
12470,BMW, 8 Series,2019,Semi-Auto,12,Diesel,150,39.8,3,57000
12471,Mercedes, V Class,2020,Semi-Auto,2859,Diesel,145,36.2,2,43950
12472,Ford, KA,2019,Manual,6000,Petrol,145,47.9,1.2,9000
12473,Ford, Puma,2020,Manual,10,Petrol,145,50.4,1,21495
12474,Ford, Grand Tourneo Connect,2019,Automatic,3942,Diesel,145,56.6,1.5,19500
12475,Toyota, Prius,2008,Automatic,133107,Hybrid,10,65.7,1.5,3995
12476,Volkswagen, Shuttle,2018,Manual,24511,Diesel,150,47.1,2,18998
12477,Ford, Puma,2020,Manual,1000,Petrol,150,49.6,1,22998
12478,BMW, 7 Series,2016,Automatic,8814,Petrol,300,35.3,4.4,35480
12479,Hyundai, Santa Fe,2019,Automatic,100,Diesel,145,39.2,2.2,35985
12480,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,23495
12481,Skoda, Scala,2019,Semi-Auto,5449,Petrol,150,45.6,1.5,15995
12482,Hyundai, I40,2014,Manual,63458,Diesel,30,62.8,1.7,6895
12483,Hyundai, Santa Fe,2017,Manual,30956,Diesel,200,47.1,2.2,17995
12484,Volkswagen, Beetle,2016,Manual,14382,Petrol,165,43.5,2,14980
12485,Mercedes, CLS Class,2016,Semi-Auto,30496,Diesel,160,51.4,3,21998
12486,Vauxhall, Combo Life,2019,Manual,6797,Diesel,145,53.3,1.5,14298
12487,Toyota, Avensis,2014,Manual,58523,Diesel,30,61.4,2,7950
12488,Volkswagen, Scirocco,2015,Semi-Auto,79929,Diesel,125,53.3,2,11421
12489,Ford, Grand C-MAX,2017,Manual,35853,Diesel,30,64.2,1.5,10498
12490,Ford, Grand C-MAX,2016,Manual,19000,Petrol,30,54.3,1,11995
12491,Toyota, IQ,2011,Automatic,30000,Petrol,20,58.9,1,5500
12492,Vauxhall, Agila,2008,Manual,63000,Petrol,145,51.4,1.2,1999
12493,Volkswagen, Beetle,2013,Manual,38333,Petrol,235,37.2,2,10400
12494,Mercedes, V Class,2019,Automatic,14227,Diesel,145,45.6,2.2,38949
12495,Ford, Galaxy,2017,Manual,20747,Diesel,150,56.5,2,17799
12496,Mercedes, GLS Class,2020,Semi-Auto,452,Diesel,145,30.4,3,71991
12497,Ford, KA,2015,Manual,29444,Petrol,30,57.7,1.2,5995
12498,Vauxhall, GTC,2017,Automatic,8596,Petrol,205,42.8,1.4,12298
12499,Volkswagen, Caravelle,2020,Semi-Auto,1000,Diesel,145,34,2,50395
12500,Ford, Grand C-MAX,2013,Manual,58873,Diesel,125,60.1,1.6,6799
12501,Hyundai, I40,2013,Manual,66300,Diesel,150,55.4,1.7,6495
12502,Volkswagen, Scirocco,2015,Manual,41001,Diesel,20,55.4,2,11998
12503,Toyota, Hilux,2018,Manual,24775,Diesel,260,40.4,2.4,19298
12504,Vauxhall, Combo Life,2019,Automatic,5278,Diesel,145,50.4,1.5,17995
12505,Volkswagen, CC,2014,Manual,72719,Diesel,30,60.1,2,7627
12506,Skoda, Scala,2019,Semi-Auto,5052,Petrol,150,45.6,1.5,16990
12507,Toyota, Verso,2017,Manual,23850,Diesel,145,62.8,1.6,12995
12508,Mercedes, CLS Class,2016,Automatic,39200,Diesel,125,57.7,2.1,17990
12509,Audi, RS4,2014,Manual,60000,Petrol,555,26.4,4.2,25975
12510,Volkswagen, Arteon,2018,Semi-Auto,20656,Petrol,145,47.1,2,20498
12511,Hyundai, Santa Fe,2015,Semi-Auto,37854,Diesel,265,42.2,2.2,17290
12512,Skoda, Scala,2019,Manual,451,Diesel,145,57.7,1.6,15485
12513,Volkswagen, Shuttle,2019,Manual,925,Diesel,145,37.7,2,23489
12514,Hyundai, IX35,2014,Manual,37095,Diesel,145,53.3,1.7,9139
12515,Toyota, Verso,2018,Semi-Auto,3252,Petrol,145,43.5,1.8,17995
12516,Skoda, Rapid,2017,Manual,55115,Diesel,0,74.3,1.6,7450
12517,Volkswagen, Scirocco,2014,Manual,63617,Diesel,30,62.8,2,9650
12518,Ford, Fusion,2006,Manual,69255,Petrol,200,43.5,1.4,2495
12519,Toyota, Verso,2014,Manual,30437,Petrol,200,42.8,1.6,9491
12520,Mercedes, S Class,2016,Semi-Auto,36121,Diesel,200,47.9,3,26498
12521,Ford, Grand C-MAX,2017,Manual,12628,Diesel,30,64.2,1.5,12698
12522,Toyota, Hilux,2019,Manual,6500,Diesel,265,40.4,2.4,18695
12523,Volkswagen, Beetle,2005,Manual,93839,Petrol,260,40.9,1.6,1495
12524,Mercedes, CLS Class,2019,Semi-Auto,2798,Diesel,145,47.9,2.9,47899
12525,Toyota, Verso,2016,Automatic,22703,Petrol,165,43.5,1.8,14995
12526,Mercedes, CLA Class,2014,Manual,82580,Diesel,30,64.2,1.8,12795
12527,Volkswagen, Caravelle,2019,Semi-Auto,7034,Diesel,145,29.4,2,48990
12528,Mercedes, CLA Class,2017,Manual,31875,Diesel,145,67.3,2.1,15500
12529,Skoda, Yeti,2016,Automatic,21000,Petrol,125,51.4,1.2,10995
12530,Mercedes, GL Class,2018,Automatic,14026,Diesel,145,56.5,2.1,20899
12531,Ford, Grand C-MAX,2018,Manual,43496,Petrol,145,47.1,1,12298
12532,Skoda, Scala,2019,Semi-Auto,4569,Petrol,145,45.6,1.5,17489
12533,Ford, Galaxy,2014,Automatic,55632,Diesel,160,47.1,2,8000
12534,Toyota, Prius,2016,Automatic,40794,Hybrid,0,85.6,1.8,17000
12535,BMW, M4,2020,Semi-Auto,2000,Petrol,145,32.5,3,51000
12536,Volkswagen, Caravelle,2019,Semi-Auto,3800,Diesel,145,33.6,2,41995
12537,Ford, Galaxy,2018,Manual,31961,Diesel,145,56.5,2,18000
12538,Hyundai, I40,2014,Manual,38406,Diesel,30,62.8,1.7,7600
12539,Toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.1,2.8,44995
12540,Hyundai, IX20,2016,Manual,41691,Diesel,30,64.2,1.6,6995
12541,Skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145,45.6,1,20450
12542,Ford, Galaxy,2013,Manual,54922,Diesel,260,41.5,2.2,11750
12543,Ford, Tourneo Custom,2017,Manual,15000,Diesel,145,46.3,2,19990
12544,Ford, Grand C-MAX,2018,Semi-Auto,1587,Diesel,150,51.4,1.5,15970
12545,Ford, Edge,2017,Automatic,27146,Diesel,145,47.9,2,23899
12546,Mercedes, CLK,2002,Automatic,98000,Petrol,325,24.6,5,3790
12547,BMW, X6,2013,Automatic,70650,Diesel,325,36.7,3,19795
12548,Hyundai, Santa Fe,2017,Automatic,20599,Diesel,150,42.8,2.2,18999
12549,Hyundai, I40,2017,Manual,21743,Diesel,145,65.7,1.7,11495
12550,Toyota, Avensis,2016,Manual,61300,Diesel,20,67.3,1.6,9995
12551,Vauxhall, Combo Life,2019,Manual,11200,Petrol,150,42.2,1.2,13498
12552,Hyundai, IX20,2019,Manual,100,Petrol,145,37.2,1.6,14750
12553,Mercedes, CLS Class,2018,Semi-Auto,5673,Diesel,145,48.7,2.9,33000
12554,Hyundai, Santa Fe,2016,Automatic,51849,Diesel,235,42.2,2.2,15899
12555,Volkswagen, CC,2016,Automatic,74360,Diesel,125,56.5,2,11440
12556,Hyundai, IX35,2012,Manual,64992,Petrol,205,41.5,1.6,5790
12557,Mercedes, GLS Class,2017,Automatic,45239,Petrol,150,23,5.5,53000
12558,BMW, M3,2010,Manual,81000,Petrol,570,22.8,4,17650
12559,Audi, RS6,2016,Semi-Auto,28639,Petrol,325,29.4,4,47992
12560,Hyundai, Santa Fe,2015,Semi-Auto,38514,Diesel,265,42.2,2.2,16998
12561,Mercedes, V Class,2019,Automatic,2020,Diesel,145,36.2,2,45394
12562,Hyundai, Santa Fe,2019,Automatic,623,Diesel,145,42.8,2.2,32950
12563,Skoda, Yeti,2011,Automatic,103986,Diesel,235,43.5,2,4249
12564,Volkswagen, Scirocco,2017,Semi-Auto,27597,Diesel,145,58.9,2,16490
12565,Ford, Tourneo Custom,2017,Manual,36000,Diesel,145,44.8,2,20000
12566,Audi, A7,2013,Automatic,71100,Diesel,235,44.1,3,17500
12567,BMW, i8,2018,Automatic,11278,Hybrid,135,134.5,1.5,57870
12568,Audi, A8,2006,Automatic,104000,Diesel,325,33.6,3,5595
12569,Mercedes, GL Class,2014,Automatic,53407,Diesel,325,35.3,3,27499
12570,Hyundai, I800,2018,Automatic,33138,Diesel,150,28,2.5,14800
12571,Volkswagen, Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145,46.3,2,22788
12572,Vauxhall, Combo Life,2018,Manual,12679,Diesel,145,53.3,1.5,12770
12573,Mercedes, S Class,2009,Automatic,122000,Diesel,325,36.7,3,7724
12574,Volkswagen, Arteon,2019,Semi-Auto,4482,Diesel,145,44.1,2,26995
12575,BMW, X7,2020,Semi-Auto,5656,Diesel,150,31.4,3,77990
12576,BMW, X6,2019,Semi-Auto,3145,Petrol,145,26.4,3,68300
12577,Audi, Q8,2019,Automatic,8787,Diesel,145,32.8,3,56996
12578,Hyundai, Santa Fe,2016,Automatic,10317,Diesel,235,42.8,2.2,19495
12579,BMW, X6,2019,Automatic,4155,Diesel,145,44.8,3,40980
12580,Volkswagen, Scirocco,2016,Manual,14772,Petrol,125,52.3,1.4,13268
12581,Mercedes, CLS Class,2016,Automatic,44753,Diesel,125,57.7,2.1,17500
12582,Ford, Grand C-MAX,2016,Manual,29592,Diesel,30,64.2,1.5,9940
12583,Toyota, Verso,2016,Manual,22691,Petrol,200,41.5,1.6,10500
12584,BMW, X6,2019,Automatic,3000,Petrol,145,26.4,3,64690
12585,Skoda, Rapid,2017,Manual,20795,Petrol,20,57.7,1.2,8450
12586,Toyota, Land Cruiser,2019,Automatic,6836,Diesel,145,30.1,2.8,49995
12587,Ford, KA,2016,Manual,22543,Petrol,30,57.7,1.2,5990
12588,Vauxhall, GTC,2015,Manual,36538,Petrol,160,47.1,1.4,8298
12589,BMW, i3,2017,Automatic,33021,Hybrid,0,470.8,0,18995
12590,Vauxhall, GTC,2016,Manual,10337,Petrol,160,47.1,1.4,9549
12591,Volkswagen, Caravelle,2012,Automatic,45000,Diesel,325,34.4,2,21995
12592,Ford, Tourneo Custom,2018,Manual,14292,Diesel,145,32.5,2,20000
12593,BMW, Z4,2020,Semi-Auto,10,Petrol,150,38.7,2,31895
12594,Mercedes, SLK,2013,Automatic,35116,Diesel,145,56.5,2.1,10699
12595,Mercedes, S Class,2018,Semi-Auto,6623,Petrol,150,34,4,79995
12596,Volkswagen, Jetta,2016,Semi-Auto,39836,Diesel,30,62.8,2,11795
12597,Ford, Grand C-MAX,2016,Manual,59478,Petrol,30,54.3,1,9351
12598,BMW, X4,2017,Automatic,44397,Diesel,200,47.1,3,24100
12599,Ford, Edge,2016,Manual,28366,Diesel,160,48.7,2,17500
12600,Mercedes, SLK,2011,Automatic,40000,Petrol,200,43.5,1.8,10995
12601,BMW, X7,2019,Semi-Auto,9200,Diesel,145,31.4,3,74990
12602,Skoda, Yeti,2016,Automatic,19100,Petrol,125,51.4,1.2,13495
12603,Volkswagen, Arteon,2019,Semi-Auto,6095,Petrol,150,47.1,2,26999
12604,Volkswagen, Amarok,2018,Automatic,29771,Diesel,260,36.2,3,26990
12605,Mercedes, GL Class,2015,Automatic,61289,Diesel,330,35.3,3,28700
12606,Toyota, Supra,2019,Semi-Auto,3000,Petrol,145,34.5,3,49990
12607,Toyota, Prius,2018,Automatic,31786,Hybrid,135,235,1.8,22890
12608,Mercedes, V Class,2019,Automatic,4362,Diesel,145,45.6,2.2,44410
12609,Ford, Tourneo Custom,2019,Automatic,2000,Diesel,145,32.1,2,26500
12610,Ford, Galaxy,2017,Manual,24805,Diesel,125,56.5,2,17650
12611,Volkswagen, Scirocco,2017,Semi-Auto,24331,Petrol,145,44.1,2,15652
12612,Audi, Q8,2019,Automatic,10200,Diesel,145,33.6,3,48022
12613,Hyundai, IX35,2015,Manual,40096,Diesel,145,54.3,1.7,8991
12614,Ford, Grand C-MAX,2016,Manual,16271,Diesel,30,64.2,1.5,10490
12615,BMW, X4,2019,Semi-Auto,3098,Diesel,150,42.8,2,35990
12616,Toyota, GT86,2017,Manual,14345,Petrol,150,36.2,2,17000
12617,Toyota, GT86,2019,Semi-Auto,913,Petrol,145,32.8,2,23998
12618,Mercedes, CLS Class,2016,Semi-Auto,39972,Diesel,125,57.7,2.1,19113
12619,BMW, X4,2019,Semi-Auto,2316,Diesel,145,42.8,2,38182
12620,Audi, A7,2020,Semi-Auto,6150,Diesel,145,38.7,3,42995
12621,Toyota, Land Cruiser,2017,Semi-Auto,10023,Diesel,145,38.2,2.8,39995
12622,Hyundai, IX20,2014,Manual,19898,Petrol,125,50.4,1.4,7489
12623,Ford, Galaxy,2016,Manual,6906,Diesel,125,56.5,2,21499
12624,Hyundai, IX20,2016,Automatic,13302,Petrol,160,43.5,1.6,8991
12625,Audi, A8,2017,Automatic,16975,Petrol,555,28.2,4,43990
12626,Mercedes, CLA Class,2017,Automatic,53159,Diesel,125,58.9,2.1,17590
12627,BMW, 7 Series,2017,Semi-Auto,6431,Diesel,145,54.3,3,33682
12628,Hyundai, IX20,2017,Manual,20634,Petrol,125,50.4,1.4,9795
12629,Ford, Grand C-MAX,2016,Manual,11969,Diesel,30,64.2,1.5,10000
12630,Audi, S3,2015,Semi-Auto,46965,Petrol,205,40.9,2,19000
12631,BMW, M4,2020,Semi-Auto,99,Petrol,145,34,3,48630
12632,Hyundai, Getz,2008,Manual,67000,Petrol,125,51.4,1.1,1695
12633,Mercedes, GL Class,2015,Automatic,39775,Diesel,125,55.4,2.1,15999
12634,Volkswagen, Caravelle,2019,Semi-Auto,5434,Diesel,145,33.6,2,42999
12635,Audi, R8,2019,Automatic,6954,Petrol,145,21.6,5.2,109990
12636,Ford, Grand C-MAX,2016,Manual,39460,Diesel,30,64.2,1.5,9998
12637,Ford, Grand C-MAX,2017,Manual,29886,Diesel,30,64.2,1.5,10698
12638,Skoda, Rapid,2018,Manual,26311,Petrol,150,61.4,1,10185
12639,Hyundai, IX20,2017,Manual,9870,Petrol,125,50.4,1.4,8499
12640,Ford, Grand Tourneo Connect,2015,Manual,54429,Diesel,125,58.9,1.6,10499
12641,BMW, 6 Series,2015,Automatic,25757,Diesel,160,49.6,3,21298
12642,Ford, Galaxy,2017,Manual,35369,Diesel,125,56.5,2,17999
12643,Vauxhall, Zafira Tourer,2016,Manual,22983,Petrol,200,42.2,1.4,9950
12644,Toyota, Hilux,2016,Manual,51840,Diesel,260,38.7,2.5,11292
12645,BMW, Z4,2020,Semi-Auto,100,Petrol,145,33.2,3,38950
12646,Volkswagen, Scirocco,2017,Automatic,34203,Diesel,145,62.8,2,17000
12647,Toyota, Land Cruiser,2017,Semi-Auto,30071,Diesel,300,38.2,2.8,31495
12648,Hyundai, Santa Fe,2017,Manual,30131,Diesel,150,47.1,2.2,17500
12649,Hyundai, I40,2015,Manual,31979,Diesel,30,65.7,1.7,8700
12650,Vauxhall, Agila,2013,Automatic,31090,Petrol,145,49.6,1.2,5990
12651,Volkswagen, Caravelle,2019,Automatic,2071,Diesel,145,33.6,2,47988
12652,Mercedes, CLS Class,2017,Semi-Auto,34567,Diesel,145,51.4,3,21950
12653,Skoda, Yeti,2013,Manual,67235,Diesel,200,47.1,2,6688
12654,Toyota, Prius,2019,Automatic,8000,Hybrid,135,62.8,1.8,25650
12655,Skoda, Kamiq,2019,Automatic,3610,Diesel,145,52.3,1.6,21995
12656,BMW, M4,2020,Semi-Auto,5,Petrol,145,34,3,59995
12657,Audi, RS6,2014,Automatic,58000,Petrol,555,28.8,4,38444
12658,Ford, Grand C-MAX,2015,Manual,64000,Diesel,30,64.2,1.5,7999
12659,Volkswagen, California,2019,Automatic,10288,Diesel,260,33.2,2,57991
12660,Mercedes, SLK,2001,Automatic,42087,Petrol,325,30,2.3,4490
12661,Mercedes, V Class,2019,Automatic,18603,Diesel,145,48.7,2.1,20750
12662,Audi, A7,2018,Automatic,19132,Petrol,150,39.8,3,38880
12663,Mercedes, GL Class,2015,Automatic,39518,Diesel,125,56.5,2.1,17375
12664,Hyundai, Santa Fe,2017,Manual,41109,Diesel,200,47.1,2.2,18670
12665,Mercedes, V Class,2018,Manual,27222,Diesel,145,46.3,2.1,19998
12666,Hyundai, IX20,2015,Manual,29731,Petrol,125,50.4,1.4,6890
